Program,Organization,Description,Challenge,Solution,Theme,Address,Website,Email,Latitude,Longitude
VANS Mentorship Program,Visual Arts Nova Scotia,"Visual Arts Nova Scotia’s year-long Mentorship Program pairs emerging artists with established local mentors for one-on-one guidance on portfolio development, grant-writing, pricing, and marketing. VANS also delivers short professional development workshops on taxes for artists, contracts, social media, and e-commerce, and shares practical templates (CVs, budgets, invoices) and peer networks that help creatives run sustainable small businesses.","Underinvestment in arts, culture, and recreation","Mentorship, Training, and Small-Business Support for Creatives: Peer mentorship networks and short training series on entrepreneurship, grant-writing, marketing, and digital sales, run by experienced local artists and business owners. Provide templates, shared accounting resources, and co-op buying power.",Livability and Enabling Infrastructure Gaps,"1113 Marginal Road, Suite 141, Halifax, NS B3H 4P7",https://visualarts.ns.ca,vans@visualarts.ns.ca,44.6393248,-63.5661532
Business Affairs Workshop Series,Screen Nova Scotia,"Screen Nova Scotia delivers producer-focused training and mentorship led by experienced local producers and business affairs professionals, covering financing, budgeting, contracting, tax credits, marketing, and distribution. It also shares production guides and template resources, facilitates peer mentorship and networking, and provides member supports that function as shared resources for creative small businesses in the screen sector.","Underinvestment in arts, culture, and recreation","Mentorship, Training, and Small-Business Support for Creatives: Peer mentorship networks and short training series on entrepreneurship, grant-writing, marketing, and digital sales, run by experienced local artists and business owners. Provide templates, shared accounting resources, and co-op buying power.",Livability and Enabling Infrastructure Gaps,"1800 Argyle Street, Suite 802, Halifax, NS B3J 3N8",https://www.screennovascotia.com,info@screennovascotia.com,44.6482199,-63.5767414
Youth Advisory Council (YAC),MacPhee Centre for Creative Learning,"The MacPhee Centre’s Youth Advisory Council engages teens and young adults in shaping the centre’s creative programming, from designing workshops and exhibitions to hosting community arts events. Through ongoing advising and co-creation with staff, the council ensures programs reflect youth priorities and helps guide how resources like space, materials, and artist stipends are used for youth-led initiatives.","Underinvestment in arts, culture, and recreation","Youth-led Arts Councils and Advisory Boards: Establish youth advisory bodies that plan programming, allocate microgrants, and advise municipal cultural policy. Empowering youth builds leadership, ensures relevant programming, and improves retention of young creatives.",Livability and Enabling Infrastructure Gaps,"50 Queen Street, Dartmouth, NS B2Y 1G1",https://macpheecentre.ca,info@macpheecentre.ca,44.6664713,-63.5668481
Guided Heritage & Food Tours of Lunenburg,Lunenburg Walking Tours,"Lunenburg Walking Tours offers guided walking experiences led by local storytellers that connect architecture, boatbuilding heritage, and folk art with stops at independent shops, galleries, and eateries. The tours are promoted to regional visitors and frequently coordinated with local businesses and inns, encouraging package-style experiences for guests. This approach channels spending to small enterprises and elevates Lunenburg’s cultural profile.","Underinvestment in arts, culture, and recreation","Cultural Tourism and Local Experience Packages: Develop walking tours, seasonal cultural weekends, and artist studio visits marketed regionally. Small businesses, B&Bs, and creatives collaborate to create packages that generate revenue and profile for local culture.",Livability and Enabling Infrastructure Gaps,"68 Bluenose Drive, Lunenburg, NS B0J 2C0",https://lunenburgwalkingtours.com,info@lunenburgwalkingtours.com,44.3761265,-64.3124287
The Designer Craft Shop (Online),Craft Nova Scotia / Centre for Craft Nova Scotia,"A community-managed e-commerce platform operated by a member-based craft council, The Designer Craft Shop’s online store showcases and sells the work of Nova Scotia craftspeople year-round while also listing exhibitions and workshops hosted at the Centre for Craft Nova Scotia. By combining an online marketplace with an events/classes calendar and strong local promotion, it helps artists reach buyers, fill classes, and promote shows. As a non-profit, it keeps artist costs manageable and uses s...","Underinvestment in arts, culture, and recreation","Digital Platform for Local Creatives: A community-managed online marketplace and events calendar where artists sell work, list classes, and promote shows. Low fees and local promotion increase reach and provide data to inform programming decisions.",Livability and Enabling Infrastructure Gaps,"1061 Marginal Road, Halifax, NS B3H 4P7",https://shop.craftnovascotia.ca,info@craftnovascotia.ca,44.638734,-63.5652324
ARTSPLACE Gallery Online Shop & Events Calendar,Annapolis Region Community Arts Council (ARTSPLACE Gallery),"ARTSPLACE, a community-run gallery in Annapolis Royal, maintains an online shop for member artists and an actively updated calendar of exhibitions, classes, and arts events. The digital platform increases reach for rural creatives, enabling artwork sales and registrations for workshops and shows with strong local promotion. As a non-profit, ARTSPLACE uses sales and attendance data to guide future programming and keep fees accessible for emerging and established artists.","Underinvestment in arts, culture, and recreation","Digital Platform for Local Creatives: A community-managed online marketplace and events calendar where artists sell work, list classes, and promote shows. Low fees and local promotion increase reach and provide data to inform programming decisions.",Livability and Enabling Infrastructure Gaps,"396 St. George Street, Annapolis Royal, NS B0S 1A0",https://artsplace.ca,info@artsplace.ca,44.742192,-65.5152717
Halifax Makerspace,Halifax Makerspace Society,"Halifax Makerspace is a member-run fabrication hub providing access to woodworking, metalworking, electronics, 3D printing, CNC, and laser tools alongside peer mentorship and project nights. It brings together artists, designers, engineers, and tradespeople to co-develop prototypes and small-batch products such as interactive installations, set elements, and craft-tech goods. The shared tools, cross-disciplinary community, and informal coaching function as an incubator for early-stage creativ...","Underinvestment in arts, culture, and recreation","Cross-sector Incubators: Arts + Tech + Trades: Create incubation programs that pair artists with tech, design, and tradespeople to prototype products and services (e.g., digital media, set fabrication, craft-tech). Shared mentorship and maker resources support small creative enterprises.",Livability and Enabling Infrastructure Gaps,"Unit 102, 6050 Almon Street, Halifax, NS B3K 1T8",https://halifaxmakerspace.org,info@halifaxmakerspace.org,44.6569914,-63.5992358
Programs and Events at the Canadian Museum of Immigration at Pier 21,Canadian Museum of Immigration at Pier 21,"Pier 21 hosts family programming, community storytelling, and cultural performances that bring together newcomers and long-time residents to share immigration stories and artistic traditions. These intergenerational, multicultural events create welcoming spaces for dialogue and creative exchange, helping sustain an inclusive arts ecosystem that supports community vibrancy.","Underinvestment in arts, culture, and recreation","Inclusive, Multicultural, and Intergenerational Programming: Design events and spaces that reflect linguistic, cultural, and age diversity—community storytelling nights, cultural exchange workshops, and intergenerational arts projects—to broaden participation and make the arts welcoming for all residents.",Livability and Enabling Infrastructure Gaps,"1055 Marginal Road, Halifax, NS B3H 4P7",https://pier21.ca,info@pier21.ca,44.6377468,-63.5660537
Free Family Art Sunday,Ross Creek Centre for the Arts,"Ross Creek Centre for the Arts hosts Free Family Art Sunday, a recurring, no-cost, intergenerational program where people of all ages create art together, often featuring themes and guest artists from diverse cultural backgrounds. By removing financial barriers and centering inclusive, community-led creation, the program offers rural residents a welcoming space for cultural exchange and shared storytelling through the arts.","Underinvestment in arts, culture, and recreation","Inclusive, Multicultural, and Intergenerational Programming: Design events and spaces that reflect linguistic, cultural, and age diversity—community storytelling nights, cultural exchange workshops, and intergenerational arts projects—to broaden participation and make the arts welcoming for all residents.",Livability and Enabling Infrastructure Gaps,"555 Ross Creek Road, Canning, NS B0P 1H0",https://www.artscentre.ca,mail@artscentre.ca,45.1577166,-64.4209904
Member Volunteer and Work-Trade Program,The Bus Stop Theatre Co-op,"The Bus Stop Theatre Co-op engages members and community groups to take on front-of-house shifts, cleaning and minor repairs, and technical support for events. In return, volunteers receive access to rehearsal/production time and discounted rentals, directly exchanging stewardship and maintenance for programming opportunities. This lowers operating costs while giving local creators predictable, affordable venue access.","Underinvestment in arts, culture, and recreation","Adopt-a-Venue and Maintenance Volunteer Programs: Local groups sponsor and maintain community venues—cleaning, repairs, volunteer staffing—in exchange for programming time. This reduces operating costs and deepens community stewardship of cultural assets.",Livability and Enabling Infrastructure Gaps,"2203 Gottingen Street, Halifax, NS B3K 3B5",https://thebusstoptheatre.org,info@thebusstoptheatre.org,44.6532641,-63.5849809
Nova Scotia Provincial Parks Coastal Dune Restoration,Nova Scotia Department of Natural Resources and Renewables – Provincial Parks,"Nova Scotia Provincial Parks leads ongoing dune restoration and beach nourishment at provincial beaches by installing sand fencing, rebuilding dune profiles with windblown sand, and organizing community planting of native beach grasses. The work is delivered with volunteers, municipalities, NGOs, and local businesses, using partnership funding to strengthen natural barriers that protect nearby communities, park infrastructure, and recreational amenities from erosion and storm surge.",Climate risk and community resilience,"Dune and beach nourishment programs: Local initiatives to rebuild and maintain dunes and beaches using community labour, volunteers, and partnership funding to protect coastal properties and recreational assets.",Livability and Enabling Infrastructure Gaps,"1701 Hollis Street, Halifax, NS B3J 2T9",https://parks.novascotia.ca,parks@novascotia.ca,44.6472188,-63.5722743
Urban Forest Master Plan (UFMP),Halifax Regional Municipality,"Halifax Regional Municipality’s Urban Forest Master Plan expands and maintains street tree canopies in neighbourhoods across the city to intercept rainfall, slow runoff, and cool streets. By prioritizing plantings along streets, parks, and right‑of‑ways—especially in areas prone to flooding—the program reduces stormwater entering sewers and improves urban resilience to heavy rain and heat.",Climate risk and community resilience,"Green stormwater infrastructure in towns: Install rain gardens, bioswales, permeable paving, and tree canopies in neighbourhoods to reduce flooding, recharge groundwater, and improve urban resilience.",Livability and Enabling Infrastructure Gaps,"1841 Argyle Street, Halifax, NS B3J 3A5",https://www.halifax.ca/transportation/streets-sidewalks/urban-forestry,contactus@halifax.ca,44.648927,-63.5753248
Halifax Search and Rescue (HSAR),Halifax Search and Rescue,"HSAR is a volunteer ground search and rescue organization that also supports storm and flood operations across HRM and Nova Scotia. In addition to search missions, HSAR trains and equips volunteers for evacuation assistance, door-to-door wellness checks, sandbagging, and field communications using VHF/UHF radios and incident command protocols during weather emergencies. The team conducts regular exercises with EMO and maintains mobile command, generators, and community preparedness outreach t...",Climate risk and community resilience,"Community emergency preparedness teams: Train and equip local volunteer response teams for evacuation coordination, sandbagging, temporary shelters, and communications during storms and floods.",Livability and Enabling Infrastructure Gaps,"116 Lakeview Road, Lakeview, NS B4C 4C4",https://www.halifaxsar.ca,info@halifaxsar.ca,44.7680018,-63.6280755
Green Stormwater Infrastructure (GSI) Program,ACAP Cape Breton (Atlantic Coastal Action Program – Cape Breton),"ACAP Cape Breton supports residents in implementing green stormwater infrastructure—like rain gardens, permeable landscaping, and rain barrels—to manage runoff and reduce basement and yard flooding. The program offers workshops, property-level guidance, and community volunteer events to install and maintain these features, strengthening household and neighborhood resilience to extreme rainfall.",Climate risk and community resilience,"Resilient housing retrofit assistance: Local programs offering grants, bulk procurement, or volunteer labour to raise foundations, flood-proof basements, improve drainage, and retrofit homes to withstand extreme weather.",Livability and Enabling Infrastructure Gaps,"582 George Street, Sydney, NS B1P 1K9",https://www.acapcb.ns.ca,info@acapcb.ns.ca,46.1347476,-60.1915709
Rain Garden & Stormwater Management Program,Clean Annapolis River Project (CARP),"Clean Annapolis River Project works with homeowners to design and implement site-specific stormwater solutions—rain gardens, swales, and downspout redirection—that mitigate flooding and erosion. Through technical advice, educational resources, and occasional cost-share support or donated materials, the program enables practical drainage retrofits that protect foundations and reduce flood risk.",Climate risk and community resilience,"Resilient housing retrofit assistance: Local programs offering grants, bulk procurement, or volunteer labour to raise foundations, flood-proof basements, improve drainage, and retrofit homes to withstand extreme weather.",Livability and Enabling Infrastructure Gaps,"314 St. George Street, Annapolis Royal, NS B0S 1A0",https://www.annapolisriver.ca,info@annapolisriver.ca,44.7429043,-65.518273
100 Wild Islands Legacy Campaign,Nova Scotia Nature Trust,"This Nova Scotia Nature Trust initiative secures vulnerable coastal parcels and islands along the Eastern Shore through purchases and conservation easements, removing development pressure and converting high-risk areas into permanent natural buffers. Working with local residents and landowners, the campaign protects shorelines and salt marshes that absorb storm surge and sea-level rise, supporting community-led resilience and space for nature while reducing long-term risk.",Climate risk and community resilience,"Managed retreat planning and land-swap initiatives: Community-driven planning that identifies high-risk parcels, offers fair relocation incentives or land-swaps, and converts vulnerable sites to open space or coastal buffers.",Livability and Enabling Infrastructure Gaps,"81 Prince Albert Road, Dartmouth, NS B2Y 1M1",https://nsnt.ca,info@nsnt.ca,44.6706084,-63.5625358
Pugwash River Estuary Conservation Project,Nature Conservancy of Canada (Nova Scotia Program),"The Nature Conservancy of Canada’s project in the Pugwash River estuary acquires and protects flood- and erosion-prone coastal lands, converting them to conserved wetlands and shoreline buffers. Through community partnerships and voluntary land securement, the initiative removes development from high-risk parcels and restores natural systems that mitigate storm surge and flooding—key components of managed retreat.",Climate risk and community resilience,"Managed retreat planning and land-swap initiatives: Community-driven planning that identifies high-risk parcels, offers fair relocation incentives or land-swaps, and converts vulnerable sites to open space or coastal buffers.",Livability and Enabling Infrastructure Gaps,"7071 Bayers Road, Suite 217, Halifax, NS B3L 2C2",https://www.natureconservancy.ca/en/where-we-work/nova-scotia/,atlantic@natureconservancy.ca,44.6541222,-63.6273462
Community Aquatic Monitoring Program (CAMP),Fisheries and Oceans Canada (DFO) – Maritimes Region,"CAMP supports citizen science monitoring of estuaries across Nova Scotia by training local groups and students to sample fish and invertebrate communities, track seasonal changes, and record environmental conditions that reflect warming waters, storm impacts, and habitat shifts. The standardized datasets feed into Fisheries and Oceans Canada analyses and are shared with provincial and municipal partners to inform coastal habitat management and climate adaptation decisions.",Climate risk and community resilience,"Citizen science and coastal monitoring networks: Organize volunteers to monitor beach erosion, water levels, storm damage, and species shifts, feeding real-time data to municipalities and provincial planners.",Livability and Enabling Infrastructure Gaps,"1 Challenger Drive, Dartmouth, NS B2Y 4A2",https://www.dfo-mpo.gc.ca/science/environmental-environnement/camp-paec/index-eng.html,,44.683332,-63.6116107
Green Crab Management and Eelgrass Restoration (Bras d’Or Lake),Unama’ki Institute of Natural Resources (UINR),"UINR works with Mi’kmaq communities to trap and remove invasive European green crab and to transplant eelgrass in degraded bays of the Bras d’Or Lake. By restoring eelgrass meadows that bind sediments and reduce wave energy, the program protects coastal shorelines and enhances critical nursery habitats for culturally and economically important species like lobster and trout.",Climate risk and community resilience,"Habitat restoration to stabilize shorelines: Restore eelgrass beds, oyster reefs, and kelp where appropriate to dampen wave energy, trap sediment, and support food systems important to local fishers.",Livability and Enabling Infrastructure Gaps,"4102 Shore Road, Eskasoni, NS B1W 1M4",https://www.uinr.ca,info@uinr.ca,45.9559976,-60.5872886
Mi'kmaw Conservation Group,The Confederacy of Mainland Mi'kmaq,"A program of The Confederacy of Mainland Mi'kmaq, the Mi'kmaw Conservation Group co-designs aquatic and coastal restoration projects with Mi'kmaq communities, Elders, and knowledge holders across Nova Scotia. It integrates traditional ecological knowledge with western science to restore fish habitat, stabilize shorelines, monitor climate impacts, and train Indigenous Guardians—building culturally grounded resilience to erosion, flooding, and storms.",Climate risk and community resilience,"Partnerships with Mi'kmaq and Indigenous knowledge holders: Co-design adaptation projects that integrate traditional ecological knowledge, stewardship practices, and Indigenous-led conservation for culturally appropriate resilience.",Livability and Enabling Infrastructure Gaps,"57 Martin Crescent, Millbrook, NS B6L 1L4",https://www.mikmawconservation.ca,info@mikmawconservation.ca,45.3319299,-63.2920987
Netukulimk (Mi'kmaq Rights Initiative),Kwilmu'kw Maw-klusuaqn (Mi'kmaq Rights Initiative),"The Netukulimk program at Kwilmu'kw Maw-klusuaqn (Mi'kmaq Rights Initiative) partners with Mi'kmaq communities, governments, and proponents to integrate traditional ecological knowledge into land, water, and marine planning across Nova Scotia. Through Mi'kmaq Ecological Knowledge Studies, collaborative policy development, and community-led stewardship, it ensures adaptation projects are co-designed and culturally appropriate—supporting resilience of coastal livelihoods and infrastructure.",Climate risk and community resilience,"Partnerships with Mi'kmaq and Indigenous knowledge holders: Co-design adaptation projects that integrate traditional ecological knowledge, stewardship practices, and Indigenous-led conservation for culturally appropriate resilience.",Livability and Enabling Infrastructure Gaps,"75 Treaty Trail, Millbrook, NS B6L 1W3",https://mikmaqrights.com,info@mikmaqrights.com,45.3301811,-63.3047438
Kespukwitk Conservation Collaborative,Mersey Tobeatic Research Institute (Secretariat),"This southwest Nova Scotia partnership—named for the Mi'kmaw Kespukwitk district—co-designs conservation and climate adaptation projects with Mi'kmaq communities alongside NGOs and governments. By weaving Mi'kmaw knowledge with science in salt marsh restoration, species-at-risk recovery, and coastal planning, the collaborative builds nature-based resilience to flooding, storms, and erosion while creating local stewardship and youth opportunities.",Climate risk and community resilience,"Partnerships with Mi'kmaq and Indigenous knowledge holders: Co-design adaptation projects that integrate traditional ecological knowledge, stewardship practices, and Indigenous-led conservation for culturally appropriate resilience.",Livability and Enabling Infrastructure Gaps,"9 Mount Merritt Road, Kempt, NS B0T 1B0",https://kespukwitk.ca,info@merseytobeatic.ca,44.4232541,-65.1017769
Startup Yard at COVE,Invest Nova Scotia,"Startup Yard at COVE is an ocean technology incubator offering shared labs, prototyping facilities, and waterfront test infrastructure alongside business mentorship and commercialization support. It connects startups, students, and researchers with established marine industry partners at COVE, helping ventures validate products, navigate procurement, and scale within a collaborative, industry–postsecondary hub.",Fragmented innovation and commercialization ecosystem,"Community Innovation Hub Network: Establish a distributed network of small, locally-run hubs (in libraries, community centres, colleges) that provide coworking, mentorship, prototyping equipment, and commercialization guidance to connect entrepreneurs, students, and industry.",Livability and Enabling Infrastructure Gaps,"27 Parker Street, Dartmouth, NS B2Y 4T5",https://www.startupyard.ca,info@startupyard.ca,44.6622182,-63.5567724
ShiftKey Labs (Dalhousie University Sandbox),"Dalhousie University, Faculty of Computer Science","ShiftKey Labs is a university-based innovation sandbox that provides collaborative workspace, prototyping support, mentorship, and industry-linked challenges for students and early-stage teams. Through hackathons, applied projects, and commercialization coaching within the Dal Innovates network, it bridges students, startups, and employers—advancing a distributed hub model that strengthens talent pipelines and accelerates market adoption of new ideas.",Fragmented innovation and commercialization ecosystem,"Community Innovation Hub Network: Establish a distributed network of small, locally-run hubs (in libraries, community centres, colleges) that provide coworking, mentorship, prototyping equipment, and commercialization guidance to connect entrepreneurs, students, and industry.",Livability and Enabling Infrastructure Gaps,"6050 University Avenue, Halifax, NS B3H 1W5",https://shiftkeylabs.ca,info@shiftkeylabs.ca,44.6375234,-63.5872235
Dalhousie Engineering Capstone Design Program,Dalhousie University Faculty of Engineering,"Through industry-sponsored capstone projects, multidisciplinary student teams collaborate with Nova Scotia firms and community partners over two academic terms to design, build, and test real solutions. Results are presented at the Faculty’s public Capstone Design Expo/Conference, creating direct pathways to internships, employment, and commercialization for local partners.",Fragmented innovation and commercialization ecosystem,"Local Industry–Postsecondary Partnership Program: Facilitate ongoing, community-hosted projects where local firms and postsecondary classes co-design applied research, apprenticeships, and capstone projects with shared outcomes and public showcases.",Livability and Enabling Infrastructure Gaps,"1360 Barrington Street, Halifax, NS B3J 1Z1",https://www.dal.ca/faculty/engineering.html,engineering@dal.ca,44.6426993,-63.5720957
Atlantic Venture Forum,Critical Path Group,"The Atlantic Venture Forum is an annual Halifax event where startups and scale-ups pitch to panels of angel investors, venture capitalists, and industry leaders. By convening investors and founders for curated pitch sessions and networking in Nova Scotia, it channels early-stage capital and mentorship to regional companies and strengthens the local commercialization pipeline.",Fragmented innovation and commercialization ecosystem,"Community Angel and Investor Network: Organize local informal investor groups and pitch nights that prioritize community impact, keeping early-stage capital and mentorship focused on regional ventures.",Livability and Enabling Infrastructure Gaps,"Halifax Convention Centre, 1650 Argyle Street, Halifax, NS B3J 0E6",https://www.atlanticventureforum.ca,info@atlanticventureforum.ca,44.648618,-63.5859487
Civic Innovation Outpost,Halifax Regional Municipality (in partnership with Volta),"Halifax Regional Municipality’s Civic Innovation Outpost, hosted at Volta, runs recurring challenge calls where HRM departments publish problem statements (e.g., mobility, housing services, permitting, public safety) and invite startups, students, and industry partners to co-develop solutions. Selected teams receive mentorship and workspace support through Volta and work with HRM staff to run real-world pilots inside municipal operations, creating a procurement pathway and de-risking commerci...",Fragmented innovation and commercialization ecosystem,"Place-Based Innovation Challenges: Run annual community challenges that invite cross-sector teams to solve local problems (housing, fisheries, tourism) with seed funding, mentorship, and guaranteed pilot sites with municipal support.",Livability and Enabling Infrastructure Gaps,"1505 Barrington Street, Suite 100, Halifax, NS B3J 3K5",https://voltaeffect.com,info@voltaeffect.com,44.6445647,-63.5723991
IGNITE Reverse Pitch: Municipal Innovation Challenges,IGNITE Atlantic,"IGNITE works with rural municipalities and community partners to run reverse-pitch challenges where local governments articulate pressing problems (e.g., waste management, tourism seasonality, coastal resilience) and invite cross-sector teams to propose solutions. Selected teams receive mentorship, micro-grants, and facilitated access to municipal departments to pilot in the host communities—creating a supported, place-based pathway from prototype to adoption.",Fragmented innovation and commercialization ecosystem,"Place-Based Innovation Challenges: Run annual community challenges that invite cross-sector teams to solve local problems (housing, fisheries, tourism) with seed funding, mentorship, and guaranteed pilot sites with municipal support.",Livability and Enabling Infrastructure Gaps,"352 East River Road, New Glasgow, NS B2H 3P7",https://igniteatlantic.com/,info@igniteatlantic.com,45.5833401,-62.6448939
The Spark Zone (Nova Scotia Sandbox),Saint Mary’s University Entrepreneurship Centre,"The Spark Zone is a multi-institution innovation sandbox that includes NSCAD University and brings students and community members from arts, design, technology, and business together to co-create products and creative services with local companies. Through client-driven projects, mentorship, and venture support, it translates cultural and design ideas into market-ready offerings, broadening commercialization beyond traditional tech sectors.",Fragmented innovation and commercialization ecosystem,"Cultural-Tech Collaboration Labs: Create programs that bring artists together with technologists and small businesses to co-create products and experiences, broadening commercialization pathways beyond traditional tech sectors.",Livability and Enabling Infrastructure Gaps,"923 Robie Street, Halifax, NS B3H 3C3",https://sparkzone.smu.ca,info@smuec.ca,44.6313165,-63.5816691
Mi'kmaw Home Energy Efficiency Project (MHEEP),Clean Foundation (in collaboration with Mi'kmaw communities),"MHEEP works with Mi'kmaw communities across Nova Scotia to deliver coordinated home energy retrofits—such as insulation, air sealing, and heat pumps—using aggregated procurement and standardized installation practices. By bundling upgrades across many homes, the program reduces unit costs, shortens project timelines, and supports local workforce development through training and ongoing work for community-based installers.",Energy affordability and reliability,"Bulk procurement programs for heat pumps, solar and insulation: Community-organized bulk-buy campaigns reduce unit costs and installation time for home and business upgrades (heat pumps, panels, insulation), accelerating uptake, cutting bills and creating local installer work.",Livability and Enabling Infrastructure Gaps,"126 Portland Street, Dartmouth, NS B2Y 1H8",https://cleanfoundation.ca,info@cleanfoundation.ca,44.6659186,-63.5662829
HomeWarming (Income-Qualified Home Energy Upgrades),HomeWarming (delivered by Clean Foundation and Efficiency Nova Scotia/EfficiencyOne),"HomeWarming provides no-cost energy-efficiency retrofits to income-qualified households across Nova Scotia. Trained neighborhood teams conduct in-home assessments and install draft sealing, insulation, LED lighting, and smart thermostats, immediately lowering electricity and heating costs for low-income residents and improving comfort—supporting affordability that helps young people stay and thrive.",Energy affordability and reliability,"Local retrofit and energy‑efficiency volunteer/program grants: Neighbourhood teams plus municipal grants deliver low-cost retrofits (draft sealing, LED lighting, thermostats) for low‑income households, lowering bills immediately and increasing disposable income and housing attractiveness for young residents.",Livability and Enabling Infrastructure Gaps,"126 Portland Street, Dartmouth, NS B2Y 1H8",https://www.homewarming.ca,info@homewarming.ca,44.6659186,-63.5662829
Strategic Energy Management (SEM) for Business and Industry,EfficiencyOne (operating as Efficiency Nova Scotia),"Efficiency Nova Scotia’s SEM program works with commercial and industrial facilities to monitor demand, implement controls, and adopt operating procedures that curtail or shift loads during peak periods. Through coaching, metering, and controls optimization (e.g., HVAC scheduling, process staging, demand limiters), cohorts of local businesses reduce coincident peak demand, cut demand charges, and provide flexible load that supports community-level grid reliability.",Energy affordability and reliability,"Community demand‑response and load‑flex programs: Organize local demand‑response clusters (smart thermostats, timed EV charging, coordinated industrial loads) so the community can reduce peak demand, earn incentives, and ease grid constraints during critical periods.",Livability and Enabling Infrastructure Gaps,"230 Brownlow Avenue, Suite 300, Dartmouth, NS B3B 0G5",https://www.efficiencyns.ca,info@efficiencyns.ca,44.6961793,-63.5809694
Solar School (hands-on solar PV training),The Deanery Project Society,"The Deanery Project delivers hands-on workshops in solar PV design, safety, and installation—often in partnership with Solar Nova Scotia and local contractors—giving participants practical skills to work on grid-tied and battery-backed systems. By linking learners to community projects and regional installers, the program builds a local talent pipeline for solar installation and related clean energy jobs in rural and urban Nova Scotia.",Energy affordability and reliability,"Local workforce training and apprenticeships in clean energy: Partner with colleges, trades and employers to run training programs and apprenticeships for solar installers, battery technicians and energy managers — creating jobs that keep young people in the region.",Livability and Enabling Infrastructure Gaps,"37 Deanery Road, Lower Ship Harbour, NS B0J 1Y0",https://www.thedeaneryproject.com,info@thedeaneryproject.com,44.7934935,-62.8436466
Solar City Program (Local Improvement Charge Financing),Halifax Regional Municipality,"Halifax Regional Municipality’s Solar City offers low-interest Local Improvement Charge (LIC) financing that is repaid on the property tax bill, enabling homeowners to install solar photovoltaic (PV) systems with no large upfront payment. By spreading costs over up to 10 years on the municipal bill, the program reduces affordability barriers and helps households manage energy costs while improving grid resilience through distributed generation.",Energy affordability and reliability,"Community green financing (on‑bill loans, credit union products): Local credit unions and municipalities offer low‑interest loans or on‑bill financing for energy upgrades and clean equipment for households and small manufacturers, lowering upfront barriers and spreading costs over time.",Livability and Enabling Infrastructure Gaps,"1841 Argyle Street, Halifax, NS B3J 3A5",https://www.halifax.ca/solarcity,solarcity@halifax.ca,44.648927,-63.5753248
Green Choice Program,Nova Scotia Department of Natural Resources and Renewables,"Nova Scotia’s Green Choice Program enables eligible large customers—municipalities, institutions, and businesses including manufacturers—to collectively procure electricity from new wind and solar projects through a competitive, aggregated process run with Nova Scotia Power. Participants lock in long-term renewable supply and pricing, while new capacity is added to the provincial grid to improve reliability. The program operationalizes aggregated demand from multiple customers so smaller manu...",Energy affordability and reliability,Aggregated procurement and energy parks for manufacturers: Communities aggregate demand from multiple small manufacturers to negotiate better electricity/renewable contracts or create shared energy parks (co‑located generation and storage) to attract advanced manufacturing.,Livability and Enabling Infrastructure Gaps,"1690 Hollis Street, Halifax, NS B3J 3J9",https://novascotia.ca/green-choice-program/,nrrinquiries@novascotia.ca,44.6473447,-63.5729093
Springhill Geothermal Industrial Park,Municipality of the County of Cumberland,"The Springhill Industrial Park uses a shared geothermal district energy system that circulates warm water from flooded mine workings to provide heating and cooling to multiple tenants. This co-located, common energy infrastructure lowers operating costs and improves reliability for manufacturers and warehouses in the park, acting as an energy park that helps attract and retain industry. By sharing energy assets across many firms, the park demonstrates the community energy-park model tailored ...",Energy affordability and reliability,Aggregated procurement and energy parks for manufacturers: Communities aggregate demand from multiple small manufacturers to negotiate better electricity/renewable contracts or create shared energy parks (co‑located generation and storage) to attract advanced manufacturing.,Livability and Enabling Infrastructure Gaps,"1395 Blair Lake Road, Upper Nappan, NS B4H 3Y4",https://cumberlandcounty.ns.ca,info@cumberlandcounty.ns.ca,45.8030002,-64.2119242
Antigonish Electric Utility Public EV Charging,Town of Antigonish (Antigonish Electric Utility),"The Town of Antigonish’s municipal utility has deployed public Level 2 EV charging stations in downtown and municipal lots, with additional sites supported by federal-provincial funding. Networked chargers provide community access to affordable transportation while enabling the utility to monitor usage and plan charging to align with local grid capacity and peak-management needs.",Energy affordability and reliability,"Public EV charging network and V2G pilot projects: Install community EV chargers and run vehicle‑to‑grid pilots so parked EVs supply grid services and revenue, smoothing peaks, increasing asset utilization and supporting low‑cost transport for young people.",Livability and Enabling Infrastructure Gaps,"274 Main Street, Antigonish, NS B2G 2C4",https://www.antigonish.ca,town@antigonish.ca,45.6227052,-61.99171
NSCC–Nova Scotia Power Vehicle-to-Grid Demonstration (Ivany Campus),Nova Scotia Community College (in partnership with Nova Scotia Power Inc.),"Nova Scotia Community College, in partnership with Nova Scotia Power, operates a bidirectional charging pilot that uses V2G-capable chargers and campus EVs to provide grid services. Parked EVs discharge to the building/grid during peak events and recharge off-peak, testing revenue models and demonstrating how V2G can smooth demand, increase asset utilization, and support lower-cost electric mobility.",Energy affordability and reliability,"Public EV charging network and V2G pilot projects: Install community EV chargers and run vehicle‑to‑grid pilots so parked EVs supply grid services and revenue, smoothing peaks, increasing asset utilization and supporting low‑cost transport for young people.",Livability and Enabling Infrastructure Gaps,"80 Mawiomi Place, Dartmouth, NS B2Y 0A5",https://www.nscc.ca,info@nscc.ca,44.6542147,-63.5509426
